"","feature_mean_color","feature_mean_red","feature_mean_green","feature_mean_blue","feature_mean_gradient","feature_mean_gradient_channel1","feature_mean_gradient_channel2","feature_mean_gradient_channel3","feature_numberOfLittleObjects","feature_numberOfMediumObjects","feature_detectedStrongEdges","feature_detectedWeakEdges","feature_numberOfStringPixelsForEdges"
"33",0.425555506069806,0.491128278818558,0.450343406576681,0.359272980720383,0.185961861228906,0.184874771685898,0.182406876860598,0.190798019934803,0.242502585315408,0.54777878513146,0.00370432732783297,0.00925059765097183,0.0202214732787675
"34",0.335740386542632,0.489934873178923,0.355063332291859,0.285380119059449,0.321530939936,0.341831266077604,0.335165229966836,0.28745955728519,0.205791106514995,0.442248413417951,0.0546388280855363,0.122856251948862,0.255175734232065
"35",0.328512236186576,0.422976185433618,0.357876726256387,0.268729395360457,0.170064028060218,0.174386380940087,0.16577389403726,0.169982364975736,0.226473629782834,0.279057116953762,0.0286243475332548,0.0647541835568028,0.197881559942224
"36",0.440814837961649,0.352698019821762,0.459972866460466,0.582773034794779,0.138945674747284,0.138982013240566,0.136332906809923,0.141555038044051,0.333505687693899,0.552311876699909,0.00303081326822697,0.00685999376364203,0.0158883004333173
"37",0.992115574525117,0.920139624264037,1,0.99999710672051,0,0,0,0,0.142192347466391,0.164279238440617,8.41892574507493e-05,0.000207878598898243,0.101107366393837
"38",0.427822733775775,0.318026918659805,0.448889563182159,0.569326169174242,0.23539376613928,0.2369163584701,0.232052036328496,0.237218007250432,0.222854188210962,0.338349954669084,0.0112813604984004,0.0244257353705436,0.0760712566201252
"39",0.351973923993193,0.261303986969841,0.379970177946048,0.512260022419923,0.262146823088717,0.263206638894919,0.258933177080192,0.264301568993775,0.126163391933816,0.357751586582049,0.0435679407307628,0.0983265772788691,0.275397207510833
"40",0.517550879454936,0.554005950844395,0.52844119495699,0.513246730494408,0.176211117808619,0.180865326744584,0.176187847493633,0.171554217430153,0.389865563598759,0.530190389845875,0.0388112476847954,0.0876208294356096,0.207510832932114
"41",0.571402050265698,0.709334697834407,0.591570728019994,0.460818111690166,0.18892672113371,0.194660427436875,0.186131580265499,0.186108734985361,0.0548086866597725,0.244786944696283,0.00336757029802997,0.00737969026088764,0.0173326913818007
"42",0.749253871050079,0.661211159871201,0.767862852645301,0.875714290845225,0.0705303653535231,0.0733925342934158,0.066369969165304,0.0718290393830453,0.284384694932782,0.375521305530372,0.013596565078296,0.0308699719363891,0.17043813192104
"43",0.481241234307908,0.207534998973028,0.469737190409894,0.792324987518991,0.17738798836511,0.18048951586331,0.171562028622909,0.180173296625003,0.248190279214064,0.43336355394379,0.0265617107257114,0.0619478224716765,0.187770823302841
"44",0.450425956882173,0.616392514371617,0.449260792473718,0.33552853432048,0.353467589819256,0.357355503514691,0.352155430664475,0.350885024863252,0.246639089968976,0.367724388032638,0.0245832631756188,0.0576863111942625,0.137698603755416
"45",0.386383617225272,0.428271585796934,0.400866412735181,0.450830211584531,0.132241777447489,0.134595580977193,0.129360527225679,0.132788136975733,0.108583247156153,0.250226654578422,0.0111129819834989,0.0255690676644839,0.0746268656716418
"46",0.327176793775718,0.603747169832432,0.346829610771786,0.172127382515892,0.196198147590226,0.21078452232328,0.191983008141393,0.185823078117647,0.366597724922441,0.367724388032638,0.0107341303249705,0.0253611890655857,0.0765527202696196
"47",0.660043580790122,0.75451797840721,0.673405356621453,0.607547388925005,0.0732952162866902,0.0748112357025767,0.0708685887300954,0.0742141916335694,0.0863495346432265,0.236627379873073,0.00837683111634955,0.0195405882964349,0.112662493981704
"48",0.178926472932475,0.306560893857427,0.185740937770389,0.127791066909782,0.124396386234063,0.11387107269093,0.12531307989497,0.134350977272772,0.186659772492244,0.359202175883953,0.0213419767637649,0.0477081384471469,0.134328358208955
"49",0.385750217869489,0.377372225876343,0.391061566249598,0.478038312607475,0.349605735591537,0.366526707541439,0.346145566557419,0.336129874094695,0.190279214064116,0.321668177697189,0.0249621148341472,0.0592454006859994,0.163216177178623
"50",0.290409666188135,0.128841855071444,0.319625400324424,0.491672742553597,0.181586830893453,0.179554928227815,0.182830607269658,0.182373982799316,0.215615305067218,0.304442429737081,0.0155329179996632,0.0379378442989294,0.133365430909966
"51",0.452239131871028,0.485870440862785,0.481414548223644,0.482428215740478,0.0975254409327855,0.0961198901272062,0.0953228603347322,0.101209801493821,0.245604963805584,0.413780598368087,0.0216787337935679,0.0492672279388837,0.182474723158402
"52",0.399610058495985,0.504091605121594,0.419783374898968,0.337880770546175,0.164306138085474,0.168728561075056,0.153232365449995,0.171080286673167,0.139089968976215,0.264551223934723,0.0091345344334063,0.0201642240931296,0.0938854116514203
"53",0.467950071366145,0.626396302580377,0.433521001705405,0.50576730370695,0.218060636735494,0.216473102348114,0.216738395688652,0.22095244961672,0.228024819027921,0.396736174070716,0.0396531402593029,0.102380209957385,0.238805970149254
"54",0.50792623856257,0.573332009325067,0.530451590059023,0.42932626096104,0.103291893212559,0.104511917560704,0.0979748637309909,0.107404218539995,0.18976215098242,0.398730734360834,0.0157433911432901,0.0353393618127014,0.112662493981704
"55",0.379810511226043,0.388968919904959,0.387182263987276,0.402142603161377,0.1612960509122,0.161726518625946,0.158887887010064,0.163278483289358,0.156670113753878,0.303898458748867,0.0269405623842398,0.0593493399854485,0.209918151179586
"56",0.447870796508798,0.298654606469845,0.464317252494121,0.656179127123518,0.167978640737698,0.170952670977347,0.164872471942198,0.168127726101466,0.106514994829369,0.248957388939257,0.015280350227311,0.0365866334060908,0.153105440539239
"57",0.344880812843799,0.409786086085046,0.387564354487445,0.291344664613037,0.151249010054074,0.149202268548849,0.147411920279077,0.157104837949001,0.16028955532575,0.241704442429737,0.0235729920862098,0.0534247999168486,0.205584978334136
"58",0.594858683743036,0.7590363564145,0.605021774775062,0.430373029527015,0.0807343700892531,0.0810877617491181,0.0799343124388794,0.0811836319620687,0.269389865563599,0.30988213961922,0.0101869001515407,0.023074524477705,0.165142031776601
"59",0.560633358658586,0.717586539391377,0.582418820380206,0.399274365503808,0.10757560773769,0.108926654917649,0.104922358216085,0.108859347180605,0.333505687693899,0.34959202175884,0.00618791042263007,0.0151751377195718,0.0736639383726529
"60",0.307718725525272,0.314865182924929,0.354665217856119,0.34806351806025,0.298928263765168,0.319904856735635,0.289414351201852,0.287615615974689,0.374870734229576,0.401631912964642,0.0357383397878431,0.0821120465648062,0.209436687530091
"61",0.397343355915136,0.305536319251693,0.404881066112859,0.542849070179786,0.141044294283947,0.140690123421123,0.136957170446363,0.145498138022321,0.108066184074457,0.382411604714415,0.0432732783296851,0.0981186986799709,0.288396726047183
"62",0.351557614644085,0.226120198904936,0.375243409182397,0.557333625454794,0.190696931146971,0.198410547018329,0.181927645369173,0.191813995076775,0.353154084798345,0.377878513145966,0.0239097491160128,0.0539444964140942,0.164179104477612
"63",0.425287495336643,0.479609007305489,0.440792800041497,0.381526091195371,0.105737562287367,0.105008415289772,0.102566307073417,0.109595865383818,0.196483971044467,0.432275611967362,0.0178902172082842,0.0417835983785469,0.18343765045739
"64",0.391851777921042,0.232213700528511,0.420727666883323,0.573524517251329,0.282027680000866,0.284675980319278,0.28254453188375,0.278865208084553,0.396070320579111,0.332728921124207,0.0180585957231857,0.0394969337906663,0.115069812229177
"65",0.512364169413372,0.576462875953745,0.525314871551597,0.494952125203577,0.156315088340325,0.160033256425904,0.152464478613936,0.156463572911467,0.250258531540848,0.276155938349955,0.0211735982488634,0.0475002598482486,0.176697159364468
"66",0.477420227012246,0.541014952235802,0.493950525977162,0.433934656579697,0.175179854715709,0.170081683052136,0.172735629329362,0.182799739290279,0.379007238883144,0.34324569356301,0.0295083347364876,0.0687038769358694,0.190659605199807
"67",0.341068584983739,0.337300429729926,0.35300077416552,0.436626104883576,0.18054761032965,0.178939117165403,0.177057710915125,0.185656203992286,0.195449844881076,0.255485040797824,0.0105236571813437,0.0241139174721962,0.0553683196918633
"68",0.525820664717161,0.663317052294064,0.559301005733306,0.390617274195499,0.146822937018256,0.146832039557863,0.144589505423009,0.14904862143876,0.31282316442606,0.387126019945603,0.0329600942919683,0.0795135640785781,0.207510832932114
"69",0.330098015588274,0.297506755239356,0.356418889054215,0.431023518571063,0.195869219640482,0.195052868351628,0.192171322601034,0.200386954936808,0.407962771458118,0.479057116953762,0.0399057080316552,0.0915705228146762,0.304285026480501
"70",0.363412626023055,0.366974332088446,0.360644288842884,0.451653998093229,0.185909295015742,0.190907623544404,0.180194207138859,0.186666503676762,0.317476732161324,0.332728921124207,0.0362013807038222,0.0808647749714167,0.250842561386615
"71",0.634183712200714,0.640734752659538,0.660143967024786,0.633958541100731,0.145300462181639,0.14301987390083,0.140331053102797,0.152561343106633,0.261116856256463,0.369537624660018,0.040116181175282,0.0907390084190833,0.235435724602792
"72",0.497648095868417,0.731281733241372,0.506008707961826,0.265388655231628,0.233665640250882,0.243179991025448,0.197349700671507,0.259433975168547,0.228024819027921,0.266364460562103,0.0381798282539148,0.0869971936389149,0.237843042850265
"73",0.451644608184292,0.412272597584338,0.470078271324193,0.591404984501999,0.285811001983782,0.281052810423909,0.283265251491384,0.293085196968321,0.201137538779731,0.234814143245694,0.0126704832463378,0.028999064546305,0.0861819932595089
"74",0.349441426050781,0.399918561503647,0.418625657730197,0.308336994828413,0.124178445798106,0.128186465037961,0.120771907970266,0.123596397442497,0.248190279214064,0.380961015412511,0.0178481225795588,0.0408481446835048,0.16177178623014
"75",0.273578946604917,0.450585553977579,0.30163159218743,0.180860597005276,0.189269476186306,0.197031905576092,0.185470487889083,0.185307969192386,0.234229576008273,0.288123300090662,0.0268984677555144,0.0628832761667186,0.168512277323062
"76",0.515215959838956,0.563498850350569,0.534409112505318,0.54236589250489,0.576669221558721,0.583994555915757,0.570652857974796,0.575380664071131,0.289038262668045,0.369537624660018,0.032917999663243,0.0781623531857395,0.176215695714974
"77",0.207982335053523,0.273701279759217,0.189473930298803,0.24830314146301,0.0881713935470034,0.0866354843812037,0.0849522454622359,0.0930264910337852,0.193381592554292,0.384768812330009,0.00833473648762418,0.0195405882964349,0.059220028887819
"78",0.495928409561098,0.693064880667428,0.48010701456303,0.282827348634592,0.173998027078019,0.180776080772197,0.16730401154112,0.173892951359992,0.257497414684592,0.383680870353581,0.0054723017342987,0.0128884731316911,0.0409244102070294
"79",0.200575051390878,0.260324667073193,0.222392841148492,0.216166189175782,0.290925823771249,0.290547296359622,0.29401802069777,0.288188402367047,0.398138572905894,0.380961015412511,0.0301818487960936,0.0736929633094273,0.206547905633125
"80",0.163795517722333,0.191724522098284,0.17372727212953,0.218840477339236,0.0929929170540943,0.10216127806643,0.0867500409404247,0.090000621347276,0.313340227507756,0.356663644605621,0.0168378514901499,0.0404323874857083,0.153105440539239
"81",0.216290569320635,0.0971574648092189,0.246438729024291,0.377551323785112,0.130211405049412,0.135878120195525,0.129767833503183,0.125287275887259,0.178386763185109,0.305530371713509,0.0185216366391648,0.0397048123895645,0.207029369282619
"82",0.526997798314473,0.555949405834641,0.535972834315185,0.690349356514688,0.133405351995932,0.133593468589155,0.13180408090332,0.134821671950743,0.235263702171665,0.331822302810517,0.0328759050345176,0.0719259952187922,0.221954742416948
"83",0.103266658962644,0.14135473218403,0.121208847647684,0.159241114738685,0.396907485217411,0.400030043399042,0.395437341291898,0.395284661389302,0.22182006204757,0.229011786038078,0.0165431890890722,0.03669057270554,0.101107366393837
"84",0.273381089305765,0.281930743711693,0.28565071181098,0.329761729454822,0.172890584683615,0.175309892055513,0.169613566493717,0.173750771181847,0.487073422957601,0.407252946509519,0.0258040074086547,0.0613241866749818,0.145883485796822
"85",0.319299276978196,0.391082604529387,0.334113668149165,0.302642023108723,0.297379938990496,0.296676879716628,0.296985944831404,0.298501159206709,0.381592554291624,0.476155938349955,0.0429365212998821,0.100093545369504,0.22002888781897
"86",0.605083345725739,0.581060075076863,0.630941927357996,0.674634159773678,0.127595881385958,0.130903337315451,0.124070559798761,0.127830524353549,0.0801447776628749,0.142520398912058,0.0367907055059774,0.0824238644631535,0.287433798748195
"87",0.268223343196605,0.291322344597527,0.279461332757965,0.347349875708704,0.175034623432627,0.177680262430499,0.17232455305135,0.175099677921558,0.191830403309204,0.311514052583862,0.0396110456305775,0.0900114333229394,0.289841116995667
"88",0.498086755855449,0.495908594678446,0.48858513762929,0.574023458311035,0.210284135411782,0.212547899196696,0.20836966311905,0.209935467678463,0.252326783867632,0.410698096101541,0.013596565078296,0.0285833073485085,0.0755897929706307
"89",0.489133569479912,0.574229211405226,0.491750522421699,0.475944176865976,0.0756095699743607,0.0789033447979182,0.0739766552366456,0.0740347763097544,0.247156153050672,0.372257479601088,0.0131756187910423,0.0325330007275751,0.145883485796822
"90",0.420177191000051,0.47060911439831,0.450726812111076,0.406120762692418,0.148108061095926,0.148937951645127,0.145782110401489,0.149598336349922,0.191313340227508,0.307706255666364,0.0109446034685974,0.0266084606589752,0.114106884930188
"91",0.65019658222972,0.63321967375051,0.667489504687488,0.631218904728097,0.204076370392712,0.201739640273962,0.199799217575975,0.210937488154933,0.572388831437435,0.48467815049864,0.00496716618959421,0.0124727159338946,0.0298507462686567
"92",0.346190081049452,0.37138192097349,0.350437869868596,0.420422043676947,0.189165246420264,0.197991608669123,0.190974156687518,0.178792542166875,0.21406411582213,0.352674524025385,0.00513554470449571,0.0128884731316911,0.0308136735676456
"93",0.332356086424961,0.520246537265505,0.34170380217794,0.223548341911408,0.349026620383981,0.34367502538036,0.346742794792482,0.356716680048007,0.377973112719752,0.347960108794198,0.0221838693382724,0.0506184388317223,0.133846894559461
"94",0.473104240060424,0.517659426446013,0.497043924821929,0.511166562309069,0.231691368009131,0.234040586353795,0.22877817850425,0.232259225549293,0.368148914167528,0.358658204895739,0.0282454958747264,0.0639226691612099,0.168512277323062
"95",0.475195304698764,0.52929128528169,0.495129478513437,0.459197974943801,0.215263291026668,0.214333365791721,0.216682222582739,0.214774959492319,0.27559462254395,0.306799637352675,0.0329600942919683,0.0749402349028168,0.200770341839191
"96",0.300941821748969,0.341617908796876,0.351613023417107,0.300020612122163,0.160827199757472,0.161009699752672,0.157216178683724,0.164220561519081,0.190279214064116,0.217769718948323,0.0130493349048661,0.0297266396424488,0.153586904188734
"97",0.426830198068334,0.368336069261883,0.433823362167488,0.55323195281999,0.201763204702754,0.207225466713775,0.199557672579611,0.198510110752298,0.425025853154085,0.332547597461469,0.0271510355278666,0.0630911547656169,0.205103514684641
"98",0.285663486891843,0.179654501774624,0.273537931553443,0.393821531346987,0.189477695361596,0.195973591214229,0.1833520183627,0.189101735922205,0.388831437435367,0.340163191296464,0.0171746085199529,0.0387693586945224,0.183919114106885
"99",0.424005517227074,0.58115408099574,0.461072722123283,0.410764276737993,0.138379400985986,0.146223805063993,0.138909972557471,0.130289398988844,0.1923474663909,0.304805077062557,0.0236150867149352,0.053840557114645,0.181030332209918
"100",0.755396505732118,0.873048153408069,0.770231570221488,0.568650139456071,0.125067927127392,0.118525817741496,0.12379871622024,0.133405806299146,0.173216132368149,0.333091568449683,0.0127967671325139,0.0310778505352874,0.145883485796822
"101",0.438711859547147,0.492979426190269,0.457943086779839,0.378959852055645,0.275764811013668,0.283484350836319,0.27253546842176,0.271155513601859,0.141675284384695,0.388939256572983,0.0250463040915979,0.0564390396008731,0.139624458353394
"102",0.264525034667283,0.384099992727279,0.29727790350425,0.19866035173499,0.175375075011134,0.173227569811584,0.172357934570127,0.180513782204935,0.212512926577042,0.369900271985494,0.0341387438962788,0.0784741710840869,0.204622051035147
"103",0.476180209681804,0.445262980808807,0.485349325448323,0.535406557647895,0.374646910468706,0.37298439998992,0.37288895761416,0.378074785464883,0.449327817993795,0.318223028105168,0.0105236571813437,0.0221390707826629,0.065479056331247
"104",0.43160069722175,0.341855171344518,0.433674032725357,0.635628462207983,0.16774195977984,0.168737947998318,0.165815257772575,0.168678835276622,0.102895553257497,0.232819582955576,0.0111550766122243,0.0257769462633822,0.123736157920077
"105",0.265861461687741,0.380622672829033,0.280700241113961,0.216176864379419,0.373340706768991,0.385174552514042,0.370296604708,0.364590355899692,0.230093071354705,0.302085222121487,0.0223522478531739,0.0517617711256626,0.135291285507944
"106",0.25712918888616,0.2747729072744,0.261218739627363,0.371473541258365,0.102738262396013,0.103847673164314,0.0974508469309813,0.106963228650679,0.354188210961737,0.443336355394379,0.00345175955548072,0.00831514395592974,0.0207029369282619
"107",0.483922375479624,0.576269269714869,0.523691437446866,0.494418564558244,0.19601784878761,0.193185887505448,0.195575416747865,0.199271691735452,0.232161323681489,0.343427017225748,0.0103131840377168,0.0236981602743997,0.0688493018777082
"108",0.391671036418773,0.265593593931194,0.435413628186736,0.482049395663752,0.177658571320256,0.176743991472777,0.171769032920413,0.184597976769576,0.371251292657704,0.342883046237534,0.0217208284222933,0.0522814676229082,0.160808858931151
"109",0.366381995245058,0.492457148885395,0.37049535634627,0.3153492068623,0.124611076284223,0.122816116299814,0.121782918603747,0.129292521986277,0.40382626680455,0.39728014505893,0.00875568277487792,0.0185011953019437,0.0746268656716418
"110",0.332833474389599,0.56686757892701,0.359896131778119,0.206662264891111,0.140152030517668,0.142099339276621,0.131714371924257,0.146954461253461,0.117373319544984,0.302266545784225,0.0317393500589325,0.0730693275127326,0.226769378911892
"111",0.5240925435876,0.497755246549253,0.532624075305678,0.584136966653857,0.167036514058748,0.168663661002096,0.165352748351058,0.167099586905942,0.175284384694933,0.295920217588395,0.0168378514901499,0.0374181478016838,0.145402022147328
"112",0.394647314318137,0.540173494366838,0.39345770472465,0.320102366223736,0.169664140151341,0.169666882003763,0.171016339175875,0.168322603747905,0.193381592554292,0.328195829555757,0.0223101532244486,0.0505144995322732,0.154549831487723
"113",0.580106573486715,0.709617514791197,0.595809911315553,0.564457278633191,0.179614853623311,0.178356469268908,0.176601547013761,0.183753837489181,0.354705274043433,0.374977334542158,0.0191530560700455,0.0477081384471469,0.138661531054405
"114",0.529641803294103,0.575172267594591,0.558088933816519,0.602383683180708,0.149725674925425,0.151422904968428,0.147791120513198,0.149976558449543,0.2564632885212,0.395285584768812,0.0336336083515743,0.0771229601912483,0.19740009629273
"115",0.581963448731657,0.366446859982529,0.709848413082448,0.523296985761473,0.225340642685851,0.250175801947675,0.213078398194885,0.215138927243688,0.257497414684592,0.29193109700816,0.00989223775046304,0.0218272528843156,0.0712566201251806
"116",0.442696673059956,0.372948253388009,0.44378036298354,0.574580963338358,0.2357553644819,0.234633159471626,0.233266196856432,0.239373772001073,0.229576008273009,0.298458748866727,0.0256777235224785,0.0610123687766344,0.179585941261435
"117",0.174404472831979,0.202783054718837,0.24374875345714,0.185329416830586,0.13079034216451,0.131869277531136,0.129721281709975,0.130774211200668,0.223888314374354,0.276155938349955,0.00694561373968682,0.0161105914146139,0.0462205103514685
"118",0.420569344593635,0.64222176445813,0.368359935582805,0.253682346645212,0.279082879156482,0.247502302774788,0.324871764355171,0.265013253838206,0.0868665977249224,0.257116953762466,0.0470197002862435,0.105394449641409,0.267693789118921
"119",0.471877547779904,0.504350146373509,0.465491772878004,0.496366539801349,0.205159573319047,0.21169848676145,0.195853487454996,0.208146449295692,0.169079627714581,0.306074342701723,0.0133860919346691,0.0322211828292277,0.11651420317766
"120",0.538097384387879,0.576957580853082,0.564380106259636,0.511547477519218,0.205868937710542,0.204182968380208,0.204721631496278,0.208756618774607,0.305584281282316,0.293925657298277,0.00854520963125105,0.0207878598898243,0.0611458834857968
"121",0.476002274316895,0.509911880190306,0.489455105827379,0.537683269302065,0.0793859767202068,0.0754556858618468,0.0790101122304651,0.0834297929463643,0.543950361944157,0.456210335448776,0.01965819161475,0.0471884419499013,0.212806933076553
"122",0.316717482915136,0.363948859980931,0.310338579914021,0.374965130993728,0.20400611316693,0.205592429990891,0.196555378697282,0.209866291581817,0.0951396070320579,0.194378966455122,0.0167536622326991,0.0378339049994803,0.117958594126143
"123",0.42121478900686,0.335071660282389,0.430907103303488,0.593691373677223,0.156919871518436,0.161084661832884,0.152407755896626,0.157236218230913,0.360392967942089,0.387851314596555,0.0408317898636134,0.0884523438312026,0.231584015406837
"124",0.462323437755229,0.504331165369698,0.471091773072823,0.458424471637281,0.0524698505495677,0.0563427201805483,0.0493933926094338,0.0517310857567464,0.391416752843847,0.597098821396192,0.00130493349048661,0.00228666458788068,0.00577756379393356
"125",0.569883142266011,0.59427455003033,0.58882868683848,0.617887870055435,0.117018991993342,0.11588492750987,0.112874036763456,0.122212170111829,0.264736297828335,0.396554850407978,0.0537548408823034,0.120257769462634,0.320654790563312
